,caption,image_file,image_id
4893,this is a medium residential area with some houses have swimming pools in the backyards .,./UCM_Captions/imgs/1230.tif,1230
4894,it is a medium residential area .,./UCM_Captions/imgs/1231.tif,1231
4895,a medium residential area with houses and some swimming pools in the backyards .,./UCM_Captions/imgs/1231.tif,1231
4896,a medium residential area with houses surrounded by plants .,./UCM_Captions/imgs/1231.tif,1231
4897,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1231.tif,1231
4898,this is a medium residential area with some houses have swimming pools in the backyards .,./UCM_Captions/imgs/1231.tif,1231
4899,it is a medium residential area .,./UCM_Captions/imgs/1232.tif,1232
4900,a medium residential area with houses arranged neatly and trees beside them .,./UCM_Captions/imgs/1232.tif,1232
4901,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1232.tif,1232
4902,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1232.tif,1232
4903,this is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1232.tif,1232
4904,it is a medium residential area .,./UCM_Captions/imgs/1233.tif,1233
4905,a medium residential area with houses arranged neatly and trees beside them .,./UCM_Captions/imgs/1233.tif,1233
4906,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1233.tif,1233
4907,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1233.tif,1233
4908,this is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1233.tif,1233
4909,it is a medium residential area .,./UCM_Captions/imgs/1234.tif,1234
4910,a medium residential area with a few houses and trees .,./UCM_Captions/imgs/1234.tif,1234
4911,a medium residential area with some houses have swimming pools in the backyards .,./UCM_Captions/imgs/1234.tif,1234
4912,many houses with swimming pools in the backyards .,./UCM_Captions/imgs/1234.tif,1234
4913,this is a medium residential area with some houses and trees .,./UCM_Captions/imgs/1234.tif,1234
4914,it is a medium residential area .,./UCM_Captions/imgs/1235.tif,1235
4915,a medium residential area with houses and trees .,./UCM_Captions/imgs/1235.tif,1235
4916,a medium residential area with some houses and trees .,./UCM_Captions/imgs/1235.tif,1235
4917,some houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1235.tif,1235
4918,this is a medium residential area with some houses and trees .,./UCM_Captions/imgs/1235.tif,1235
4919,it is a medium residential area .,./UCM_Captions/imgs/1236.tif,1236
4920,a medium residential area with houses and trees .,./UCM_Captions/imgs/1236.tif,1236
4921,a medium residential area with some houses and a swimming pool .,./UCM_Captions/imgs/1236.tif,1236
4922,some houses with a swimming pool in the medium residential area .,./UCM_Captions/imgs/1236.tif,1236
4923,this is a medium residential area with some houses and trees .,./UCM_Captions/imgs/1236.tif,1236
4924,it is a medium residential area .,./UCM_Captions/imgs/1237.tif,1237
4925,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1237.tif,1237
4926,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1237.tif,1237
4927,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1237.tif,1237
4928,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1237.tif,1237
4929,it is a medium residential area .,./UCM_Captions/imgs/1238.tif,1238
4930,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1238.tif,1238
4931,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1238.tif,1238
4932,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1238.tif,1238
4933,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1238.tif,1238
4934,it is a medium residential area .,./UCM_Captions/imgs/1239.tif,1239
4935,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1239.tif,1239
4936,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1239.tif,1239
4937,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1239.tif,1239
4938,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1239.tif,1239
4939,it is a medium residential area .,./UCM_Captions/imgs/1240.tif,1240
4940,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1240.tif,1240
4941,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1240.tif,1240
4942,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1240.tif,1240
4943,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1240.tif,1240
4944,it is a medium residential area .,./UCM_Captions/imgs/1241.tif,1241
4945,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1241.tif,1241
4946,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1241.tif,1241
4947,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1241.tif,1241
4948,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1241.tif,1241
4949,it is a medium residential area .,./UCM_Captions/imgs/1242.tif,1242
4950,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1242.tif,1242
4951,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1242.tif,1242
4952,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1242.tif,1242
4953,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1242.tif,1242
4954,it is a medium residential area .,./UCM_Captions/imgs/1243.tif,1243
4955,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1243.tif,1243
4956,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1243.tif,1243
4957,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1243.tif,1243
4958,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1243.tif,1243
4959,it is a medium residential area .,./UCM_Captions/imgs/1244.tif,1244
4960,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1244.tif,1244
4961,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1244.tif,1244
4962,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1244.tif,1244
4963,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1244.tif,1244
4964,it is a medium residential area .,./UCM_Captions/imgs/1245.tif,1245
4965,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1245.tif,1245
4966,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1245.tif,1245
4967,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1245.tif,1245
4968,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1245.tif,1245
4969,it is a medium residential area .,./UCM_Captions/imgs/1246.tif,1246
4970,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1246.tif,1246
4971,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1246.tif,1246
4972,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1246.tif,1246
4973,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1246.tif,1246
4974,it is a medium residential area .,./UCM_Captions/imgs/1247.tif,1247
4975,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1247.tif,1247
4976,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1247.tif,1247
4977,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1247.tif,1247
4978,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1247.tif,1247
4979,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1248.tif,1248
4980,a medium residential area with houses and some swimming pools in the backyards .,./UCM_Captions/imgs/1248.tif,1248
4981,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1248.tif,1248
4982,some houses with swimming pools in the medium residential area .,./UCM_Captions/imgs/1248.tif,1248
4983,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1248.tif,1248
4984,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1249.tif,1249
4985,a medium residential area with houses and some swimming pools in the backyards .,./UCM_Captions/imgs/1249.tif,1249
4986,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1249.tif,1249
4987,some houses with swimming pools in the medium residential area .,./UCM_Captions/imgs/1249.tif,1249
4988,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1249.tif,1249
4989,it is a medium residential area .,./UCM_Captions/imgs/1250.tif,1250
4990,a medium residential area with houses and trees .,./UCM_Captions/imgs/1250.tif,1250
4991,a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1250.tif,1250
4992,some houses arranged neatly in the medium residential area .,./UCM_Captions/imgs/1250.tif,1250
4993,this is a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1250.tif,1250
4994,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1251.tif,1251
4995,a medium residential area with houses have swimming pools in the backyards .,./UCM_Captions/imgs/1251.tif,1251
4996,a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1251.tif,1251
4997,some houses with swimming pools in the medium residential area .,./UCM_Captions/imgs/1251.tif,1251
4998,this is a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1251.tif,1251
4999,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1252.tif,1252
5000,a medium residential area with houses have swimming pools in the backyards .,./UCM_Captions/imgs/1252.tif,1252
5001,a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1252.tif,1252
5002,some houses with swimming pools in the medium residential area .,./UCM_Captions/imgs/1252.tif,1252
5003,this is a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1252.tif,1252
5004,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1253.tif,1253
5005,a medium residential area with houses and trees .,./UCM_Captions/imgs/1253.tif,1253
5006,a medium residential area with houses and a road goes through this area .,./UCM_Captions/imgs/1253.tif,1253
5007,some houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1253.tif,1253
5008,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1253.tif,1253
5009,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1254.tif,1254
5010,a medium residential area with houses and trees .,./UCM_Captions/imgs/1254.tif,1254
5011,a medium residential area with houses and a road goes through this area .,./UCM_Captions/imgs/1254.tif,1254
5012,some houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1254.tif,1254
5013,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1254.tif,1254
5014,it is a medium residential area .,./UCM_Captions/imgs/1255.tif,1255
5015,a medium residential area with houses and plants .,./UCM_Captions/imgs/1255.tif,1255
5016,a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1255.tif,1255
5017,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1255.tif,1255
5018,this is a medium residential area with a narrow road goes through this area .,./UCM_Captions/imgs/1255.tif,1255
5019,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1256.tif,1256
5020,a medium residential area with houses and trees .,./UCM_Captions/imgs/1256.tif,1256
5021,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1256.tif,1256
5022,some houses arranged neatly with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1256.tif,1256
5023,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1256.tif,1256
5024,it is a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1257.tif,1257
5025,a medium residential area with houses and trees .,./UCM_Captions/imgs/1257.tif,1257
5026,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1257.tif,1257
5027,some houses arranged neatly with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1257.tif,1257
5028,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1257.tif,1257
5029,it is a medium residential area .,./UCM_Captions/imgs/1258.tif,1258
5030,a medium residential area with houses and trees .,./UCM_Captions/imgs/1258.tif,1258
5031,a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1258.tif,1258
5032,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1258.tif,1258
5033,this is a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1258.tif,1258
5034,it is a medium residential area .,./UCM_Captions/imgs/1259.tif,1259
5035,a medium residential area with houses and trees .,./UCM_Captions/imgs/1259.tif,1259
5036,a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1259.tif,1259
5037,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1259.tif,1259
5038,this is a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1259.tif,1259
5039,it is a medium residential area .,./UCM_Captions/imgs/1260.tif,1260
5040,a medium residential area with houses and trees .,./UCM_Captions/imgs/1260.tif,1260
5041,a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1260.tif,1260
5042,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1260.tif,1260
5043,this is a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1260.tif,1260
5044,it is a medium residential area .,./UCM_Captions/imgs/1261.tif,1261
5045,a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1261.tif,1261
5046,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1261.tif,1261
5047,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1261.tif,1261
5048,this is a medium residential area with a  road goes through this area .,./UCM_Captions/imgs/1261.tif,1261
5049,it is a medium residential area .,./UCM_Captions/imgs/1262.tif,1262
5050,a medium residential area with houses closed to each other .,./UCM_Captions/imgs/1262.tif,1262
5051,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1262.tif,1262
5052,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1262.tif,1262
5053,this is a medium residential area with a  road goes through this area .,./UCM_Captions/imgs/1262.tif,1262
5054,it is a medium residential area with houses and plants .,./UCM_Captions/imgs/1263.tif,1263
5055,a medium residential area with houses and trees .,./UCM_Captions/imgs/1263.tif,1263
5056,a medium residential area with many houses closed to each other .,./UCM_Captions/imgs/1263.tif,1263
5057,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1263.tif,1263
5058,this is a medium residential area with houses surrounded by plants .,./UCM_Captions/imgs/1263.tif,1263
5059,it is a medium residential area with houses and plants .,./UCM_Captions/imgs/1264.tif,1264
5060,a medium residential area with houses and trees .,./UCM_Captions/imgs/1264.tif,1264
5061,a medium residential area with many houses closed to each other .,./UCM_Captions/imgs/1264.tif,1264
5062,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1264.tif,1264
5063,this is a medium residential area with houses surrounded by plants .,./UCM_Captions/imgs/1264.tif,1264
5064,it is a medium residential area .,./UCM_Captions/imgs/1265.tif,1265
5065,a medium residential area with houses and trees .,./UCM_Captions/imgs/1265.tif,1265
5066,a medium residential area with a road beside .,./UCM_Captions/imgs/1265.tif,1265
5067,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1265.tif,1265
5068,this is a medium residential area with a road beside .,./UCM_Captions/imgs/1265.tif,1265
5069,it is a medium residential area .,./UCM_Captions/imgs/1266.tif,1266
5070,a medium residential area with houses and trees .,./UCM_Captions/imgs/1266.tif,1266
5071,a medium residential area with a road beside .,./UCM_Captions/imgs/1266.tif,1266
5072,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1266.tif,1266
5073,this is a medium residential area with a road beside .,./UCM_Captions/imgs/1266.tif,1266
5074,it is a medium residential area .,./UCM_Captions/imgs/1267.tif,1267
5075,a medium residential area with houses and trees .,./UCM_Captions/imgs/1267.tif,1267
5076,a medium residential area with a road beside .,./UCM_Captions/imgs/1267.tif,1267
5077,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1267.tif,1267
5078,this is a medium residential area with a road beside .,./UCM_Captions/imgs/1267.tif,1267
5079,it is a medium residential area .,./UCM_Captions/imgs/1268.tif,1268
5080,a medium residential area with houses and trees .,./UCM_Captions/imgs/1268.tif,1268
5081,a medium residential area with a road beside .,./UCM_Captions/imgs/1268.tif,1268
5082,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1268.tif,1268
5083,this is a medium residential area with a road beside .,./UCM_Captions/imgs/1268.tif,1268
5084,it is a medium residential area .,./UCM_Captions/imgs/1269.tif,1269
5085,a medium residential area with houses and trees .,./UCM_Captions/imgs/1269.tif,1269
5086,a medium residential area with a road beside .,./UCM_Captions/imgs/1269.tif,1269
5087,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1269.tif,1269
5088,this is a medium residential area with a road beside .,./UCM_Captions/imgs/1269.tif,1269
5089,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1270.tif,1270
5090,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1270.tif,1270
5091,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1270.tif,1270
5092,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1270.tif,1270
5093,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1270.tif,1270
5094,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1271.tif,1271
5095,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1271.tif,1271
5096,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1271.tif,1271
5097,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1271.tif,1271
5098,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1271.tif,1271
5099,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1272.tif,1272
5100,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1272.tif,1272
5101,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1272.tif,1272
5102,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1272.tif,1272
5103,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1272.tif,1272
5104,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1273.tif,1273
5105,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1273.tif,1273
5106,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1273.tif,1273
5107,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1273.tif,1273
5108,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1273.tif,1273
5109,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1274.tif,1274
5110,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1274.tif,1274
5111,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1274.tif,1274
5112,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1274.tif,1274
5113,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1274.tif,1274
5114,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1275.tif,1275
5115,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1275.tif,1275
5116,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1275.tif,1275
5117,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1275.tif,1275
5118,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1275.tif,1275
5119,it is a medium residential area with houses surrounded by lawn and plants .,./UCM_Captions/imgs/1276.tif,1276
5120,a medium residential area with houses and trees and lawn .,./UCM_Captions/imgs/1276.tif,1276
5121,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1276.tif,1276
5122,many houses with plants surrounded in the medium residential area .,./UCM_Captions/imgs/1276.tif,1276
5123,this is a medium residential area with plants flurish .,./UCM_Captions/imgs/1276.tif,1276
5124,there is a piece of farmland .,./UCM_Captions/imgs/1277.tif,1277
5125,there is a piece of cropland .,./UCM_Captions/imgs/1277.tif,1277
5126,it is a piece of farmland .,./UCM_Captions/imgs/1277.tif,1277
5127,it is a piece of cropland .,./UCM_Captions/imgs/1277.tif,1277
5128,here is a piece of farmland .,./UCM_Captions/imgs/1277.tif,1277
5129,it is a medium residential area .,./UCM_Captions/imgs/1278.tif,1278
5130,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1278.tif,1278
5131,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1278.tif,1278
5132,many houses arranged neatly with lawn surrounded in the medium residential area .,./UCM_Captions/imgs/1278.tif,1278
5133,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1278.tif,1278
5134,it is a medium residential area .,./UCM_Captions/imgs/1279.tif,1279
5135,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1279.tif,1279
5136,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1279.tif,1279
5137,many houses arranged neatly with lawn surrounded in the medium residential area .,./UCM_Captions/imgs/1279.tif,1279
5138,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1279.tif,1279
5139,it is a medium residential area .,./UCM_Captions/imgs/1280.tif,1280
5140,a medium residential area with houses arranged neatly .,./UCM_Captions/imgs/1280.tif,1280
5141,a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1280.tif,1280
5142,many houses arranged neatly with lawn surrounded in the medium residential area .,./UCM_Captions/imgs/1280.tif,1280
5143,this is a medium residential area with a road goes through this area .,./UCM_Captions/imgs/1280.tif,1280
5144,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1301.tif,1301
5145,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1301.tif,1301
5146,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1301.tif,1301
5147,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1301.tif,1301
5148,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1301.tif,1301
5149,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1302.tif,1302
5150,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1302.tif,1302
5151,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1302.tif,1302
5152,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1302.tif,1302
5153,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1302.tif,1302
5154,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1303.tif,1303
5155,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1303.tif,1303
5156,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1303.tif,1303
5157,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1303.tif,1303
5158,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1303.tif,1303
5159,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1304.tif,1304
5160,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1304.tif,1304
5161,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1304.tif,1304
5162,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1304.tif,1304
5163,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1304.tif,1304
5164,many mobile homes are arranged haphazardly in the mobile home park .,./UCM_Captions/imgs/1305.tif,1305
5165,lots of mobile homes are arranged haphazardly in the mobile home park .,./UCM_Captions/imgs/1305.tif,1305
5166,many mobile homes with plants beside in the mobile home park .,./UCM_Captions/imgs/1305.tif,1305
5167,many mobile homes arranged haphazardly in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1305.tif,1305
5168,lots of mobile homes arranged haphazardly and some roads go through this area .,./UCM_Captions/imgs/1305.tif,1305
5169,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1306.tif,1306
5170,many mobile homes with plants surrounded and some cars parked at the roadside in the mobile home park .,./UCM_Captions/imgs/1306.tif,1306
5171,lots of mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1306.tif,1306
5172,many mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1306.tif,1306
5173,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1307.tif,1307
5174,many mobile homes with plants surrounded and some cars parked at the roadside in the mobile home park .,./UCM_Captions/imgs/1307.tif,1307
5175,lots of mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1307.tif,1307
5176,many mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1307.tif,1307
5177,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1308.tif,1308
5178,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1308.tif,1308
5179,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1308.tif,1308
5180,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1308.tif,1308
5181,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1308.tif,1308
5182,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1309.tif,1309
5183,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1309.tif,1309
5184,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1309.tif,1309
5185,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1309.tif,1309
5186,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1309.tif,1309
5187,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1310.tif,1310
5188,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1310.tif,1310
5189,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1310.tif,1310
5190,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1310.tif,1310
5191,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1310.tif,1310
5192,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1311.tif,1311
5193,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1311.tif,1311
5194,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1311.tif,1311
5195,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1311.tif,1311
5196,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1311.tif,1311
5197,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1312.tif,1312
5198,many mobile homes are closed to each other in the mobile home park .,./UCM_Captions/imgs/1312.tif,1312
5199,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1312.tif,1312
5200,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1312.tif,1312
5201,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1312.tif,1312
5202,many mobile homes are arranged haphazardly in the mobile home park .,./UCM_Captions/imgs/1313.tif,1313
5203,many mobile homes are arranged haphazardly in the mobile home park .,./UCM_Captions/imgs/1313.tif,1313
5204,lots of mobile homes with plants beside in the mobile home park .,./UCM_Captions/imgs/1313.tif,1313
5205,many mobile homes arranged haphazardly in the mobile home park and a t-junction in this area .,./UCM_Captions/imgs/1313.tif,1313
5206,lots of mobile homes arranged haphazardly and a t-junction in this area .,./UCM_Captions/imgs/1313.tif,1313
5207,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1314.tif,1314
5208,many mobile homes are arranged neatly in the mobile home park .,./UCM_Captions/imgs/1314.tif,1314
5209,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1314.tif,1314
5210,many mobile homes arranged in lines in the mobile home park and some roads go through this area .,./UCM_Captions/imgs/1314.tif,1314
5211,lots of mobile homes arranged in lines and some roads go through this area .,./UCM_Captions/imgs/1314.tif,1314
5212,many mobile homes arranged in lines in the mobile home park .,./UCM_Captions/imgs/1315.tif,1315
5213,many mobile homes are arranged neatly in the mobile home park .,./UCM_Captions/imgs/1315.tif,1315
5214,lots of mobile homes with plants surrounded in the mobile home park .,./UCM_Captions/imgs/1315.tif,1315
